car_id,latitude,longitude
105,40.72331121614339,-73.98340655569201
106,40.70272878309792,-74.01402161546876
107,40.56986165967105,-74.1683233330796
108,40.80904251369657,-73.96718735155831
109,40.63456666534648,-74.07555774826673
110,40.8698969153297,-73.92694600493998
111,40.77022150568188,-73.89538329055628
112,40.63321636598052,-73.95347697770403
113,40.76076290300461,-73.82707614859423
114,40.8466091959122,-73.83597599626935
115,40.7067178784831,-73.95559418972996
116,40.86106597024985,-73.89153923808156
117,40.68006878709669,-73.99872081977698
118,40.54410063123896,-74.19557796542429
119,40.71083916569443,-73.9562225521526
120,40.76802679225872,-73.7933249006096
121,40.85952992490819,-73.86395314800201
122,40.76979354615946,-73.98015809495732
123,40.65293975661782,-73.99542736320778
124,40.79759718694756,-73.96226852306853
125,40.54811311487351,-74.1845946714805
126,40.63239596087176,-74.03386792927097
127,40.71718175138832,-73.95702511929139
128,40.781862713880486,-73.94507625347038
129,40.743412357660645,-73.97950221436957
130,40.724562157109375,-73.94925752682731
131,40.76595450901252,-73.89581390332278
132,40.70429053174014,-74.01634153808908
133,40.701853573728094,-73.9927484681115
134,40.76326411130216,-73.87399020649453
135,40.74790292771621,-73.73418109718321
136,40.59834839588118,-73.74719532623558
137,40.74446635647736,-73.91106044454912
138,40.84535332205112,-73.88835297106064
139,40.59531860199755,-73.95922463098384
140,40.74200451113941,-73.86442943919332
141,40.734827405779534,-73.98708314588839
142,40.61275653947855,-74.19410579693985
143,40.70212005107008,-73.9778991963975
144,40.77595109545236,-73.98835792195618
145,40.83930095346148,-73.85560599702843
146,40.77552430997645,-73.97788402586811
147,40.66316113883687,-73.77189384157165
148,40.61400643518319,-74.0192325227005
149,40.8833317429984,-73.8977995438571
150,40.69651324554631,-73.964866727075
151,40.77634857951337,-73.95987900512579
152,40.84578938475911,-73.8810693688192
153,40.78693795119743,-73.78072470083539
154,40.722789216211766,-74.0011259833534
155,40.82498569229567,-73.94593456363958
156,40.70763773399358,-74.00002926584236
157,40.61582627094031,-73.9943854240943
158,40.75259888399297,-73.74831552013248
159,40.76189294285692,-73.99908493864078
160,40.695511252785735,-73.82137710120233
161,40.61211386798629,-74.06720935557246
162,40.58320644485944,-73.9345514603254
163,40.842314229177326,-73.9368527242349
164,40.7579065245592,-73.97038286120362
165,40.76075562035143,-73.84100313054414
166,40.57107584144092,-74.1312173054868
167,40.74183952828249,-73.79901915883778
168,40.748198459305954,-73.95068968291532
169,40.76506379324772,-73.99275408841028
170,40.87272187243479,-73.90901948553271
171,40.783783919564605,-73.97195991744123
172,40.72536544919844,-73.97240331439745
173,40.838699885754295,-73.88930600349349
174,40.700185386,-74.03983467805787
175,40.76017293053443,-73.8441004068656
176,40.84700567706518,-73.81699981720423
177,40.68037956891391,-73.99618908398955
178,40.75451645728154,-73.86425639007165
179,40.82357212515705,-73.82744529528185
180,40.63183785941728,-74.03074897689721
181,40.6772076173147,-73.7427997190193
182,40.77104355124171,-73.97451520495356
183,40.739226448836575,-73.98517780406793
184,40.70306104232509,-73.77947672450327
185,40.64893837399467,-73.94740149916953
186,40.56513226517421,-74.12128607126033
187,40.909414343982206,-73.90052813812677
188,40.69711951423485,-73.92473788844364
189,40.75473581727405,-73.98147345664951
190,40.67893442794483,-73.84041358004036
191,40.840307952062105,-73.8566801719151
192,40.80674889880255,-73.94585126733212
193,40.73460325947314,-73.99781747613285
194,40.599729523371074,-73.93442368152833
195,40.64303374645822,-73.9385121334257
196,40.721052264488826,-73.99302359400782
197,40.55993719613707,-74.16889360708275
198,40.79724483822944,-73.9624258397111
199,40.57828890570793,-73.94476948113271
200,40.77916418780593,-73.94645481261172
201,40.81252939250142,-73.9316088172955
202,40.71043560884435,-74.01181691736596
203,40.54100899140218,-74.18948830006768
204,40.69458335873253,-73.8833260774226
205,40.678471086106896,-74.17984356855416
206,40.650313409448266,-73.97277900324343
207,40.6371172947466,-74.00936017442517
208,40.53366110939392,-74.23142845762452
209,40.68091249459809,-73.78930813275375
210,40.67799280694682,-73.85448721043134
211,40.68011258989181,-73.79791966892317
212,40.758032395705136,-73.95356932223059
213,40.78897340671068,-73.95345088697763
214,40.667117730402495,-73.7473105020402
215,40.78088963152635,-73.827702404633
216,40.85321673492224,-73.83001477369501
217,40.70453613459042,-73.82101353041156
218,40.81780962717327,-73.96220355672631
219,40.82516168701545,-73.92128854295677
220,40.766621579982186,-73.9708851590899
221,40.822222468712816,-73.90852567870732
222,40.8660864015554,-73.84461163307788
223,40.821145543230365,-73.90992013284095
224,40.61957231440198,-73.93955033831234
225,40.70117296915019,-73.77711083576551
226,40.754904862749,-73.92151419215548
227,40.86788620911266,-73.92134677739409
228,40.76915292375946,-73.96864828337858
229,40.60506680575472,-74.09243463290844
230,40.70750872417505,-73.79256472980911
231,40.75625425164165,-73.97848820606004
232,40.69728249530044,-74.04159229039435
233,40.71325983302402,-73.99876351912836
234,40.654432591735294,-73.94892993031041
235,40.719928194960296,-73.99557392673665
236,40.60470846453197,-73.82053902154412
237,40.8505823027758,-73.83195839915365
238,40.7454724014769,-73.9720808029915
239,40.598571659261154,-73.98954708062028
240,40.75893731222944,-73.90185277498495
241,40.60141897585651,-74.15898067688649
242,40.664342920478845,-73.89124735547985
243,40.66165625224495,-73.9404419708791
244,40.7252013539041,-74.0100694746233
245,40.734661339183056,-74.00093143985872
246,40.80256461339464,-73.9676443347208
247,40.5893863275907,-73.96403004391985
248,40.707406596104335,-74.00675751367434
249,40.75601270703981,-73.93927519538899
250,40.8479509829723,-73.9011580689941
251,40.722155018168586,-73.80815048268785
252,40.69674358609109,-73.78292614021866
253,40.76778219413629,-73.96180208705914
254,40.727504382122746,-73.9857076249324
255,40.762124325933485,-73.94820543415034
256,40.72170731510076,-73.79479302041032
257,40.59549199307698,-73.94626185485905
258,40.64055295401487,-74.00145618977734
259,40.721640974510144,-73.98675213313327
260,40.61256155167442,-73.89298840124596
261,40.83013601023897,-73.88184779323151
262,40.68421205796591,-73.91967944389404
263,40.86828712273103,-73.89963196976922
264,40.67677409408527,-73.7792073978927
265,40.64895114448919,-73.95425642894135
266,40.66907503262759,-73.99637359998664
267,40.63926796264281,-73.97960540667184
268,40.63768752733802,-74.11587267547358
269,40.84788796930951,-73.9082909777534
270,40.79599846481515,-73.97742918901832
271,40.62438718828394,-73.83473505729353
272,40.84675112453961,-73.78941949980042
273,40.70344014942212,-73.94901444140162
274,40.67344448157967,-73.91363632294309
275,40.86859555328481,-73.84834030805398
276,40.76352697753111,-73.9546790396761
277,40.61754916207408,-73.95734011215208
278,40.73849618427561,-73.89726625221643
279,40.67920104683583,-73.84048961903757
280,40.79896626507139,-73.97561449542583
281,40.69312152022439,-74.00098872551615
282,40.8694064963764,-73.83291047416142
283,40.63419545926553,-74.01505099774916
284,40.68905293215838,-73.72630119695725
285,40.76208428208861,-73.98723414058034
286,40.69990945532244,-73.73643405773272
287,40.711615422325934,-73.80229396845495
288,40.68046582163556,-73.85081302240388
289,40.672197080591296,-73.95624754605981
290,40.724936983420406,-73.88901832516527
291,40.84217239217546,-73.78519432306409
292,40.74750653541453,-73.99567742737932
293,40.710875567648,-73.98186562126374
294,40.56903571329395,-74.10317479374206
295,40.84414054285328,-73.8443516754834
296,40.842516666066686,-73.9008838666079
297,40.75356506899477,-73.85429152091419
298,40.6303336197992,-74.01336624824351
299,40.83289031394644,-73.84586393658662
300,40.828548621931645,-73.94700303153047
301,40.69341935933942,-73.97733568725775
302,40.74206179277609,-74.00870206900133
303,40.87660016104584,-73.84179790495614
304,40.583972714888525,-74.1475335886603
305,40.55576071228429,-74.11531619166934
306,40.64156300977,-73.93914833477619
307,40.81754671597579,-73.86432088043749
308,40.61628455877469,-74.16622736190267
309,40.84811643439826,-73.89762585313518
310,40.7498582834897,-73.97057553042264
311,40.71274491435203,-74.00223652088201
312,40.62472525139661,-74.10562778610372
313,40.58440634328813,-73.96093338572899
314,40.764523489163786,-73.96895517704868
315,40.80976020851111,-73.8959804196531
316,40.68114931442897,-74.00395873992433
317,40.742297254434725,-73.97669587830494
318,40.630020962152415,-73.98112183795433
319,40.79995685433307,-73.97200077731787
320,40.60932341270837,-74.01586956878367
321,40.51454068497085,-74.22045276799675
322,40.85303157747477,-73.83177208552169
323,40.81716098820736,-73.95647562985646
324,40.7770920283623,-73.97736872673794
325,40.637480998001934,-73.92377213953205
326,40.76844142153814,-73.95113183622234
327,40.72271380451392,-73.9883560481797
328,40.85314502322018,-73.8888573506506
329,40.77407134606306,-73.94424888034237
330,40.76462114813628,-73.84252834121736
331,40.737310785051946,-73.97386258960593
332,40.85978241888294,-73.82432753799954
333,40.67415985625044,-73.77443925362653
334,40.70853561582832,-74.00324392605678
335,40.66195225723324,-73.84112457738873
336,40.84895343709472,-73.8838349452124
337,40.76941299429477,-73.98508384636835
338,40.68749919419516,-73.93177872479693
339,40.72989802032868,-74.00899325057551
340,40.71373583709183,-73.93218255198481
341,40.73493728621425,-73.75832582536793
342,40.63898007919361,-74.02032965588565
343,40.745824219147394,-73.9849036566799
344,40.73550611183561,-73.95863812112773
345,40.65739211941647,-73.97630222348805
346,40.73879549053031,-73.95998951898162
347,40.8054836259241,-73.96312166256084
348,40.87669627233686,-73.82277364793086
349,40.76662373501315,-73.97083554250554
350,40.84631124990963,-73.81807726412664
351,40.69010736419098,-74.0447075963172
352,40.65731187573245,-73.83111215188964
353,40.83417525866144,-73.89886936621251
354,40.828329046790586,-73.88204523652198
355,40.71000600584442,-73.93351383600393
356,40.75733249400054,-73.80067144822176
357,40.84955220324558,-73.83505040627416
358,40.67235565936544,-73.772060086518
359,40.72692654599171,-73.75631898625942
360,40.64771892760244,-74.00308343996157
361,40.65315298201943,-73.72566595091324
362,40.70265558384647,-73.97951400839268
363,40.76493099437543,-73.98749301763462
364,40.85676907093168,-73.92823718563233
365,40.61303072214445,-74.13075141865895
366,40.72813332864588,-74.00152705376374
367,40.7658321781736,-73.98348396827325
368,40.65052027115733,-74.00059513048869
369,40.71226501919544,-73.82715072268621
370,40.84989644389628,-73.91180433188643
371,40.721357595587065,-73.7816236408493
372,40.69333975674421,-73.97497805966648
373,40.59290402919351,-74.13888201920864
374,40.76365959501582,-73.9541925599137
375,40.84508409652096,-73.88527520486106
376,40.75246789536358,-73.80076556553813
377,40.76495567060493,-73.95700232793287
378,40.76815542382925,-73.94505843797371
379,40.68758105976518,-74.01767654091766
380,40.74157133554792,-73.8197415232413
381,40.6862925442589,-73.99626078171632
382,40.62798783338254,-73.84245445838931
383,40.877447866028135,-73.88380869892106
384,40.73734314474324,-73.98084780948248
385,40.765199242882375,-73.94064107209857
386,40.57595237866549,-73.96567866783502
387,40.73972403031057,-73.99982702716837
388,40.883742233588,-73.8898669421811
389,40.625077420530666,-74.10248641975062
390,40.71448809047171,-73.92141552481333
391,40.76426967562009,-73.96706000318824
392,40.70103025428888,-74.01488520282915
393,40.57693384626362,-73.94481568965779
394,40.78660203021207,-73.97859172924457
395,40.857113715798526,-73.9083146576819
396,40.70145080274194,-73.98267376820054
397,40.70405329344722,-74.01027898840262
398,40.87195280642626,-73.89800654419997
399,40.75410678404041,-73.96516487716262
400,40.703780830823234,-73.99407812407966
401,40.56864452522759,-74.11280583069421
402,40.84336285186995,-73.92240591847845
403,40.599182660822834,-73.97161658079392
404,40.65869601500451,-73.99610709927646
405,40.77344500464434,-73.84116150022228
406,40.77397602441204,-73.92348892587522
407,40.60369644509742,-73.98428229372837
408,40.73885526251026,-73.95297040427835
409,40.69232887721696,-73.7905585034167
410,40.84254604772326,-73.82147038599591
411,40.6374736542928,-73.94068030691616
412,40.755057802646384,-73.94150707961568
413,40.758425026066455,-73.96858884553261
414,40.6448782708385,-73.99576830933015
415,40.608525169304905,-73.75523461223543
416,40.61084481175137,-73.94486870132238
417,40.58041539317145,-74.1096668152245
418,40.711234427266966,-74.0041963548488
419,40.78324767774224,-73.94558436625617
420,40.66072359050448,-73.93537784401146
421,40.66016069569932,-73.92484892538772
422,40.737672769774754,-73.981128856959
423,40.86695836174306,-73.92868784340527
424,40.709846516745394,-74.00994313934645
425,40.62090726663859,-73.82943701594816
426,40.54717110200052,-74.12876857634527
427,40.807815902427016,-73.94924738530126
428,40.67319931107816,-73.84302064445981
429,40.86898935746486,-73.85717723158857
430,40.73414213040107,-73.71389601377491
431,40.77396171453164,-73.95045555385937
432,40.64732159430629,-73.8785541587966
433,40.82018405029164,-73.83743170333128
434,40.69931495145265,-73.87132017158406
435,40.7790892609689,-73.81422090316576
436,40.76286012219936,-73.95421062582837
437,40.74932784013918,-73.99506994823942
438,40.737344691408346,-73.97610279118756
439,40.59461637745082,-74.07891914577996
440,40.83707709243914,-73.86995083730216
441,40.61690276394182,-73.97757806688357
442,40.60512690168065,-74.01933278829819
443,40.5677479570536,-74.19363846986167
444,40.75941582717404,-74.0034680883052
445,40.72948260638142,-73.99710070398169
446,40.73634735665701,-74.00025050087655
447,40.60863582438968,-74.06656555601255
448,40.79976165995414,-73.93064591361714
449,40.784835677199496,-73.93430917866698
450,40.61134784518978,-73.82282870213425
451,40.87466532284876,-73.90691183484739
452,40.6769576071569,-73.97451669813458
453,40.61875512940017,-74.0896695262133
454,40.68422507571395,-73.94156040014832
455,40.54905154898844,-74.21484867207099
456,40.73523886215996,-73.7765497945095
457,40.80187150876141,-73.93455376568271
458,40.50894578118812,-74.22630672819609
459,40.72842410039583,-73.97231425204856
460,40.71331245363385,-74.01433467930812
461,40.683913757566096,-73.93824302385534
462,40.75942668968321,-73.95304457275982
463,40.73635933031133,-73.8030286296054
464,40.58339761428548,-73.95884888136347
465,40.742921410758456,-73.72853200989482
466,40.78263598281959,-73.95087094409972
467,40.80697117151967,-73.88459372760309
468,40.72655937581992,-73.72908914557685
469,40.87207816785119,-73.88933050487691
470,40.6347778393361,-74.13444063182644
471,40.58736169973432,-73.94875633222867
472,40.661314153150826,-73.98156912275353
473,40.563088634171805,-74.16098744130113
474,40.75392478081444,-73.90884337861428
475,40.86998811293707,-73.93209500503937
476,40.588977506512094,-73.95968929724803
477,40.69635601517861,-73.85117352565705
478,40.77302013569333,-73.95227502958977
479,40.77515671535956,-73.98321129040906
480,40.72063665317285,-73.97609642120575
481,40.81741087963307,-73.95004560417593
482,40.744341277826784,-73.8011481090724
483,40.60436393757279,-73.94115272581371
484,40.76738008810866,-73.88674709772289
485,40.74712112696315,-73.76655167785013
486,40.81749688628362,-73.90446996637148
487,40.869952862886585,-73.78538614119088
488,40.575048970705936,-74.1213243167862
489,40.684889981244375,-73.8827884952953
490,40.73792567761011,-73.88768744377013
491,40.68355304510278,-73.96402869564501
492,40.57702052285367,-74.09451195155178
493,40.59765874146603,-73.96107740421247
494,40.75555284717329,-73.96622873481178
495,40.69860031668735,-73.9693257058488
496,40.8625310581088,-73.87476810445544
497,40.68927743806909,-74.01915963382957
498,40.78550846061825,-73.95347132095075
499,40.6892301878589,-74.04591455276073
500,40.67951175487327,-73.8913844356029
501,40.86436370822772,-73.90324658726178
502,40.72234685584294,-74.00211042403356
503,40.87290114101775,-73.84542246665018
504,40.58745216170468,-73.97062035823004
505,40.906105827737655,-73.89780899210304
506,40.62193395015421,-74.09749830111745
507,40.70880869191712,-73.83445286459786
508,40.80698788645795,-73.79404329162487
509,40.690041832955295,-74.04377801028143
510,40.69336747962728,-73.91838265960959
511,40.72009070210962,-73.910183968775
512,40.73196479711442,-73.95642147864342
513,40.79053694946094,-73.87697075171842
514,40.65505486985642,-73.95682847613513
515,40.55960329776551,-74.13764061937027
516,40.86181698145331,-73.91174619443622
517,40.85880066938105,-73.91289077211174
518,40.86955613155631,-73.9303365173547
519,40.73425250068311,-73.81063228786866
520,40.725966124535645,-73.88947100428344
521,40.72993165290234,-73.97482094312079
522,40.68398787357901,-73.98641762504836
523,40.69940900956619,-73.75702595788115
524,40.68310313429652,-74.0228820880188
525,40.75423125800759,-73.94043715390923
526,40.72470600522252,-73.81592692683088
527,40.63400708925023,-74.12532235678427
528,40.67452008936902,-73.8555622167556
529,40.79343325566639,-73.88249080889445
530,40.7075223151981,-74.00842576961668
531,40.70395200331496,-73.81993076222606
532,40.76332482003979,-73.9485703081104
533,40.66572710836868,-73.90751425648565
534,40.764627558881166,-73.89579498701384
535,40.67009803151007,-73.92147648660648
536,40.602719298290914,-73.93822894240182
537,40.776795498883104,-73.9330298529396
538,40.69333572160362,-73.97203229546112
539,40.81939522278259,-73.95607967259802
540,40.58169321015443,-74.09679844259028
541,40.6934298051858,-73.98463080010357
542,40.69814276499193,-73.99143359632798
543,40.66969649578918,-73.95332672337581
544,40.87687457434371,-73.92430291217292
545,40.55743725416188,-74.18087139153855
546,40.72121083653849,-73.95271418582338
547,40.72305162157661,-73.98172147058554
548,40.70539785163678,-73.95523287339148
549,40.87599778514835,-73.926115188835
550,40.84407481810566,-73.82027822024759
551,40.76561159512582,-73.83290905091775
552,40.74341428217274,-74.00375798038107
553,40.584582104632574,-74.08047401466031
554,40.68668376862272,-74.00024365662927
555,40.55734752321935,-73.90711376119029
556,40.73418627534494,-73.99266548633231
557,40.83330324384944,-73.91989365856374
558,40.83638587289188,-73.93455758791619
559,40.61558117020576,-74.12187686210943
560,40.62721808320796,-74.10689271479524
561,40.74519482830316,-73.97097408500157
562,40.84724629391548,-73.91937711516111
563,40.87410554550028,-73.87017990682929
564,40.604694721258966,-74.09878792932335
565,40.87756349542986,-73.88619737976535
566,40.7760080071307,-73.97611930862632
567,40.59375939318431,-73.76707638555963
568,40.86218605527523,-73.88386558511935
569,40.81096365685522,-73.9603757042773
570,40.7244371607403,-74.00764917336058
571,40.60361549475437,-73.94124418258906
572,40.54873716435016,-74.19100267949912
573,40.82260764263996,-73.85437092966892
574,40.62450002486352,-73.92655797421145
575,40.63541330941543,-73.92487210655358
576,40.75476312327673,-74.00696456984734
577,40.67638168666409,-73.8046414928353
578,40.60293243937145,-74.01313615402964
579,40.67237158044689,-74.00842733853393
580,40.78670588576964,-73.88373466646364
581,40.68541818256535,-73.88592721502582
582,40.72551369622596,-73.86493117271708
583,40.73563849106676,-73.76282997213869
584,40.68452184950302,-73.91797797080737
585,40.61335306996349,-74.07973029920694
586,40.68054333166186,-74.18128944259244
587,40.82256174719357,-73.92278773582147
588,40.733168726528056,-73.99207984499073
589,40.75322217380968,-73.98950193785973
590,40.55290172304554,-74.222748122917
591,40.76058514570964,-73.9512753390514
592,40.64808541698376,-73.97520374458027
593,40.82967932663783,-73.88728239358598
594,40.69026786611309,-74.00379374428792
595,40.75857658309496,-73.96893807915532
596,40.72611962469393,-73.7316126818494
597,40.63027047784381,-73.9536465824449
598,40.73697165763962,-73.87056636031157
599,40.69918276022926,-74.03969402766083
600,40.60142070810696,-73.7429984900132
601,40.755787767863225,-73.96577916134025
602,40.6260444819248,-74.15014544217496
603,40.70559638531295,-74.0035236607331
604,40.76595233368829,-73.94650860867246
605,40.722707345944976,-73.99779916498818
606,40.71386600236481,-73.86685972128885
607,40.73436412636277,-74.009150532047
608,40.6594420908069,-73.77038990372733
609,40.53754691903804,-74.12917576451403
610,40.73147397643434,-73.99395504680531
611,40.76423640321728,-73.74021988401093
612,40.74571943582232,-73.97689074239145
613,40.67851780621876,-73.93423700728499
614,40.76434080470596,-73.9558813339577
615,40.76155311340609,-73.96621219680603
616,40.67481088364651,-73.76023405345866
617,40.73960585964986,-73.87177469547645
618,40.76692526695765,-73.96192444308663
619,40.611237222397634,-73.96693140571404
620,40.68989959290905,-74.04590882014165
621,40.77914501015936,-73.95137255330117
622,40.8433215275978,-73.7841152747289
623,40.68744345075742,-73.84665962376812
624,40.88513549189252,-73.85968196927185
625,40.899037858545,-73.86102313454263
626,40.62312053237957,-73.78551476732981
627,40.88415575016491,-73.8253601010292
628,40.72959813554152,-73.99730249436446
629,40.69725405508515,-73.99857168538318
630,40.814831255972365,-73.89877652308279
631,40.61869558000067,-73.82867669376773
632,40.84469949378258,-73.92444321748295
633,40.63047886126545,-74.10605816939889
634,40.54727385528491,-74.1522998161499
635,40.8302347325688,-73.90253031954538
636,40.72264730137357,-73.74002375808789
637,40.78909379339087,-73.92136919138146
638,40.66297024991543,-73.97644982533153
639,40.8558111767814,-73.84147748435187
640,40.71047132096209,-73.93845190064917
641,40.87540847679916,-73.80405729791197
642,40.71380389708461,-73.96462125773571
643,40.77083294456438,-73.87669716531327
644,40.76778168733253,-73.99085134937032
645,40.8655768822038,-73.9297142790435
646,40.55787862423862,-74.15884796000056
647,40.74498038023749,-73.97987624808569
648,40.69021619511144,-73.88065056383186
649,40.869962044470405,-73.90501134251792
650,40.72951255998267,-73.71239256629997
651,40.81424660496932,-73.93617440774328
652,40.81732298917724,-73.81242281392852
653,40.61368280745234,-74.03025602025406
654,40.7712927566336,-73.8723207350778
655,40.69602362964317,-73.79044879075428
656,40.70559134264234,-74.01115525152396
657,40.817178588513215,-73.95857401019407
658,40.65837534728404,-73.96639447772141
659,40.77922024236727,-73.94585811684577
660,40.6765237359036,-73.7460347602697
661,40.67154765596181,-74.00623733444624
662,40.61720180389363,-73.84374005020629
663,40.75599015482552,-73.84146045292258
664,40.74713649046403,-73.87654997416809
665,40.693517358721415,-73.93754099500697
666,40.76604899677823,-73.90213254039246
667,40.8420704951328,-73.86162907219551
668,40.85023523333664,-73.91009902019707
669,40.62909628790919,-74.19875329893031
670,40.770953079476186,-73.83144110157356
671,40.6470544773999,-73.98905516126958
672,40.75231192729379,-73.98411350358927
673,40.7180214316447,-73.99384640605274
674,40.591014706650135,-73.88888848558707
675,40.706143894229,-73.9628300089817
676,40.8440540089205,-73.85066723182416
677,40.69301206949328,-73.80839681785167
678,40.79369010637256,-73.95712547375683
679,40.87693187072584,-73.8875542595107
680,40.69350126618666,-73.98218872171704
681,40.71940784025071,-74.01111766100932
682,40.68956440154991,-73.98657323431291
683,40.656844358929376,-73.97656189318216
684,40.58758302970494,-74.09954699488883
685,40.59136369928458,-73.97406800434457
686,40.87509871852649,-73.92731806971294
687,40.692555479443726,-73.98996186218828
688,40.86706213285462,-73.92834083707945
689,40.60814098182814,-73.91394270532822
690,40.74791115073186,-73.99176817269148
691,40.75632104339128,-73.98897312086135
692,40.79625047350665,-73.96325625785941
693,40.76523248053551,-73.9765612964546
694,40.69472445335078,-73.73095229658824
695,40.65934160719316,-73.77156103297261
696,40.607052752652535,-74.19437886456264
697,40.66183058554534,-73.93861845645272
698,40.83499922978967,-73.88700256947321
699,40.8543600873972,-73.79025334307713
700,40.71028330143502,-73.80202280493262
701,40.75294518100057,-74.00145551519152
702,40.7077184085646,-73.82057305627931
703,40.64458483756325,-74.00453745630588
704,40.74153857955068,-73.99994834379474
705,40.68224187693845,-73.86241522830575
706,40.85398848691193,-73.83053445318421
707,40.611414940106165,-74.15156350300357
708,40.85909813377109,-73.93603483472305
709,40.62075585997785,-73.97067804429842
710,40.6378382075884,-73.90540019866235
711,40.85240900206553,-73.76975189434866
712,40.62568301784823,-73.96581429692549
713,40.72989998514037,-73.81062319485396
714,40.68696344274372,-74.00582290283135
715,40.56393818409198,-74.13408735372933
716,40.74540084540824,-73.99226825483251
717,40.89038750254411,-73.90145866823559
718,40.5768172057165,-73.94984033375164
719,40.70311789439072,-73.98550746078296
720,40.78435121560578,-73.97037319896253
721,40.60672725427779,-73.84492580661643
722,40.74308547849631,-73.99762035087436
723,40.837752657482014,-73.87157854623932
724,40.72140243212564,-73.85682895300592
725,40.71332640875642,-73.95797239279723
726,40.64331671330704,-73.97650739799715
727,40.54964850930238,-74.12721094095507
728,40.59038962030503,-74.13753400149585
729,40.72047303586693,-74.000020181247
730,40.54939869634836,-74.21464427370765
731,40.8333907751388,-73.84408304498413
732,40.689910475122616,-74.04560071543932
733,40.778750278681535,-73.98591542250983
734,40.75763070125122,-73.9359307276204
735,40.64579360058085,-73.98098549498991
736,40.68673776117832,-73.76840079653098
