car_id,longitude,latitude
141,-73.92611491381562,40.76106694599159
142,-73.81295689087369,40.77413274969203
143,-74.00271888344238,40.72411513915312
144,-73.88094718044357,40.877017099865725
145,-73.72921355109608,40.68166257783496
146,-74.00043930012102,40.729663998905195
147,-73.99288203393799,40.5773205364457
148,-74.20664042986117,40.5496510040794
149,-73.96354553585965,40.770231932510974
150,-73.79660524376139,40.77464433753979
151,-73.77943627136975,40.67611235472062
152,-74.12853786100973,40.62622418395458
153,-73.87064679420276,40.85935846560293
154,-73.96670750285993,40.79792772826331
155,-73.7366738261942,40.75548705895487
156,-74.00751640944556,40.599397480589225
157,-73.9477165277427,40.628941115819856
158,-73.88694215331232,40.85981396851562
159,-73.98142885277599,40.76296282750255
160,-73.84960510836964,40.6713363102777
161,-73.81867046280803,40.83680246253983
162,-73.99041114027811,40.74646221365837
163,-74.14944285775255,40.632006579148566
164,-73.70815579734203,40.75422350968849
165,-73.7963625839305,40.753986052748765
166,-73.95984037272238,40.71543875203711
167,-73.9908026800809,40.6940605030297
168,-74.00149235950303,40.72552668558042
169,-73.9449490076606,40.7904763121662
170,-73.95689975355458,40.75507281825789
171,-73.98239326593162,40.69244224582276
172,-73.8561944304966,40.66336576910974
173,-74.01749101326672,40.666426733875674
174,-73.85322617718049,40.83188685743639
175,-73.8909059636169,40.90704606243461
176,-74.10032718387208,40.59039986031904
177,-73.93902439654273,40.714200406188105
178,-73.98354983556393,40.704550022654836
179,-73.76808476885111,40.74191234806099
180,-73.85797316951475,40.838793641976224
181,-73.89630184663362,40.85107238340302
182,-73.93114774841034,40.756346683315634
183,-73.85611346396455,40.69884223967182
184,-73.92002302987075,40.854301062320395
185,-73.8959563395515,40.84019375248692
186,-73.88023898607419,40.77535696880785
187,-73.97858053747235,40.64920166369402
188,-74.19759589843208,40.552273479017586
189,-73.9452344750065,40.82166740698814
190,-73.98191056314042,40.76092416780053
191,-73.82529030191891,40.79550310366612
192,-73.91017707350069,40.8429165879049
193,-73.77800399435114,40.721866130899365
194,-73.96657117976233,40.80319924927869
195,-73.88063292350914,40.903973147922095
196,-73.77902195583586,40.69693507766052
197,-73.80558625868704,40.65075093814187
198,-74.1794841461928,40.52069348905262
199,-73.89573536336431,40.631975756616995
200,-73.9809970815641,40.74097525362536
201,-73.75734974797442,40.64389940664519
202,-73.91766374692257,40.79140318900493
203,-73.94989729194394,40.745042519973296
204,-73.98291754705883,40.696874314009456
205,-73.95316396866731,40.77163176009601
206,-74.11300296287067,40.572678561137295
207,-73.77448033795278,40.719742194891296
208,-73.92333362710666,40.5509335402393
209,-73.80115789493809,40.75251424300942
210,-73.80451675072436,40.61940318723092
211,-73.97184920149468,40.760370613150336
212,-74.21799173762076,40.53574503316356
213,-74.19787269814555,40.53985353053672
214,-73.80312660963983,40.758894526431426
215,-74.14224895299638,40.57320923601855
216,-73.89201345304251,40.86711721879002
217,-73.83136102592141,40.84829381172865
218,-73.9763951381002,40.75461162642011
219,-73.99916726162574,40.600975083337765
220,-73.87727764438006,40.772440416987685
221,-73.96810540606951,40.79153012738858
222,-73.92485792176352,40.64626892648969
223,-73.96327786373526,40.71579090970754
224,-73.82750880651113,40.87482344214041
225,-73.84550556022268,40.86492571589063
226,-74.03600047895377,40.62462016899064
227,-74.01008701508032,40.72539428380843
228,-73.94481142956764,40.67633981978687
229,-73.89666759722567,40.857976589146745
230,-73.99823542931436,40.685960771731565
231,-73.73176143500903,40.666507554323196
232,-73.82479892366405,40.61464565469217
233,-73.85343059927747,40.7422485182148
234,-73.72696917168645,40.70702186866742
235,-73.98539248070465,40.64480482704104
236,-73.95142773092999,40.77697162051409
237,-73.94347717056357,40.639137001790644
238,-73.87851727330623,40.87878975337857
239,-73.9650158477628,40.6798055310172
240,-74.0020392455457,40.71748584366974
241,-73.73130368972306,40.75810319301541
242,-73.91202324740918,40.843946569800245
243,-73.89461633190122,40.70856670818295
244,-73.9010315799507,40.70890992690825
245,-73.77052221782964,40.59071319567699
246,-73.95581693705985,40.64743385840529
247,-73.81324555968656,40.7511494274932
248,-73.86407863894317,40.731316405645394
249,-73.85981393474732,40.84040018110058
250,-73.85259024746186,40.7525965356972
251,-73.96341654230035,40.75800391923654
252,-73.9206286669848,40.65594010205113
253,-73.9903540855907,40.71742172288611
254,-73.83952048529422,40.67489571918254
255,-73.8829209277726,40.644466778934884
256,-74.10379494292154,40.630214730572845
257,-73.95730752347662,40.784783563615235
258,-73.95210242718018,40.666062101813836
259,-74.01000870788991,40.74021675129361
260,-73.93412564956034,40.59697204522819
261,-74.176653924174,40.67844126459
262,-73.98597417969084,40.72008827949782
263,-73.86608614793793,40.68230285427193
264,-74.01022718054115,40.70522423889908
265,-73.86454213262707,40.88875533017859
266,-73.97296552588476,40.74003025881116
267,-73.92773040320357,40.856318533465895
268,-73.96619713391395,40.71715610463408
269,-73.991650535896,40.754114490528934
270,-74.00747086765881,40.626343661200906
271,-74.10744285763514,40.56985837751887
272,-73.95756030365473,40.5919287356271
273,-73.94699881803619,40.60376760438081
274,-73.7880853387112,40.59629476650935
275,-73.95116713102563,40.72877854562298
276,-73.92929401466358,40.851634614200336
277,-73.96196697265455,40.758761929603764
278,-73.8225257162863,40.72344609651851
279,-73.84437730995643,40.76086138627689
280,-73.9377622342395,40.75248799838286
281,-73.74412918236678,40.7329407152899
282,-73.78263332963986,40.677607652574686
283,-73.9922502451936,40.66840581985225
284,-74.10561331262525,40.640148976564845
285,-74.0576295920255,40.60355692737063
286,-73.81997534344198,40.732525633644
287,-73.956466861613,40.599873440579145
288,-74.08919034777448,40.61419125247506
289,-73.90839267121056,40.88138953503471
290,-73.9501789050031,40.70384364232687
291,-73.89905019416838,40.883895444657504
292,-73.8479569565068,40.70840843399719
293,-74.00912384347158,40.735813356680026
294,-73.80588272654236,40.695133368156405
295,-73.86932134878539,40.83877701526866
296,-73.99274119610764,40.66942143054007
297,-73.94622804951918,40.68142230031928
298,-73.9492779360671,40.57601261891653
299,-73.76432248792915,40.67199519759488
300,-73.92869891609246,40.82565727985815
301,-74.12375742567158,40.54705463573514
302,-74.19410925600972,40.55674632415303
303,-73.95524901854246,40.660238213756664
304,-74.20089900594644,40.558135625987084
305,-73.77910717766285,40.65435294870937
306,-74.00645424138472,40.61344575410562
307,-73.98201479222668,40.70006719909735
308,-73.9495247444833,40.607991905559594
309,-73.90653131204586,40.84913355460618
310,-73.72174231432436,40.734941030168045
311,-73.85711401869315,40.734835189589674
312,-73.77037189198529,40.67473261036806
313,-74.20195059098477,40.52352696664631
314,-74.01930995241949,40.60296414205478
315,-73.81350256202956,40.714749158055476
316,-73.81100442745075,40.708477209188175
317,-73.82258222345438,40.77387741957117
318,-73.97702390990324,40.65441045384042
319,-73.96634155292516,40.76562108945601
320,-73.95208854559365,40.770130641226515
321,-73.95375150678751,40.70650147651824
322,-73.99991063930318,40.68914077227339
323,-73.95154798033921,40.816204319765895
324,-74.00281398743691,40.71632034482569
325,-73.90356079630018,40.90835093501109
326,-74.00423996698164,40.725930190194134
327,-73.73883782879811,40.65548103069488
328,-73.79887336623352,40.816415869620336
329,-73.90714971069417,40.884103787153485
330,-73.8766735521494,40.7203399512358
331,-73.9977949394678,40.708710361180955
332,-74.06931902190314,40.60188270664923
333,-73.84536096408253,40.63368050776056
334,-73.93043709992692,40.753987347742644
335,-73.90155084930608,40.766652905212055
336,-73.8463762215906,40.72514434526227
337,-73.96564420311492,40.801610797246475
338,-73.8344051634541,40.86912173595024
339,-73.87726619837863,40.71293009525738
340,-73.98121151291002,40.60613073654553
341,-74.00998271421443,40.65461224658936
342,-73.93842775715882,40.78043536183746
343,-74.11268930032784,40.59492689841532
344,-73.83067275354102,40.85138372298905
345,-73.92078402699785,40.80925917519691
346,-73.82317770085004,40.62246220938441
347,-73.75774662048745,40.59801921041723
348,-73.88041721493391,40.81101227931325
349,-73.85361755913237,40.749946692175
350,-73.72856054340632,40.65425930895502
351,-73.9157919366109,40.80599782326838
352,-73.98305859093638,40.73570370005862
353,-73.93303775447039,40.806257773495716
354,-74.00003795852719,40.67933648005532
355,-73.98311475629423,40.76027149626023
356,-73.97316278056606,40.75655999583749
357,-73.9656256232684,40.65721178430999
358,-73.91570965773381,40.86911415728698
359,-73.93773641086965,40.661256872303376
360,-74.00036180574263,40.708282396757944
361,-73.99625850125356,40.73613910156738
362,-73.9877307496444,40.75595836059081
363,-73.98885910179743,40.67042620716828
364,-73.88141113425749,40.649844287375124
365,-73.85721465700612,40.722797797007935
366,-73.8622780980563,40.827298806335534
367,-74.05940045072414,40.60060921971881
368,-73.92007267603282,40.79726145114862
369,-73.91394853528293,40.854093765132966
370,-73.88020115932149,40.78990680895055
371,-73.78856449841663,40.74526998513875
372,-73.8993756385729,40.86512104987967
373,-73.92860171658253,40.76783225594079
374,-73.92732415811291,40.81309902444925
375,-73.9174618264764,40.83995687088509
376,-73.9181455084272,40.69728027320172
377,-73.79950452042628,40.739250996392904
378,-73.92737165152899,40.8758647597519
379,-73.92665467674341,40.776623184744565
380,-73.99479913212335,40.7415535793447
381,-73.94976144792594,40.74603317060586
382,-73.89266897066956,40.83929159533793
383,-73.90086369289817,40.61611595198288
384,-73.98606975199334,40.7804394839426
385,-73.956759338421,40.70958326552523
386,-73.96326378045444,40.60180634820757
387,-73.95533560594028,40.77178866532939
388,-73.88340799086619,40.79033432376876
389,-74.01217174716291,40.702765174817436
390,-74.0026785004862,40.72156167302827
391,-73.80660695237853,40.74003568667716
392,-73.86972716391642,40.83274467083547
393,-73.71016773876894,40.75004853828313
394,-74.07784178626015,40.6012461002254
395,-73.98194224581316,40.685025592636684
396,-73.84697315346907,40.85638595624396
397,-73.96627242520019,40.76423121485342
398,-74.00631627782819,40.704858432614934
399,-73.98231899958759,40.699874345915354
400,-73.86633966981604,40.6808544470215
401,-73.94062109873728,40.59131751235245
402,-73.98082064024693,40.73832281234235
403,-73.82759042427465,40.730255071260366
404,-73.8511951950674,40.68751754394642
405,-73.92544187296058,40.852976890797486
406,-73.75102619777257,40.730842069587105
407,-73.94917475078647,40.684806435961136
408,-73.84619549688325,40.72144588741053
409,-73.99938781216834,40.73359330938288
410,-73.8953332736734,40.855199142562526
411,-73.89227586153612,40.6411129593953
412,-74.19431036108445,40.52100588466808
413,-73.90029399104188,40.68712943923804
414,-73.97279776442878,40.75829858961663
415,-73.86072555655257,40.8916990849822
416,-73.94282724407235,40.68736251206768
417,-73.99773248872057,40.749351008657996
418,-73.92057904065358,40.87479012200659
419,-73.92186732357035,40.767856460973476
420,-73.87245685188529,40.76016948531475
421,-73.96894278841881,40.752297633226014
422,-73.95850030847691,40.65129814705114
423,-73.9055403918651,40.810374106997415
424,-73.96262174131365,40.70367557828198
425,-73.85980174187429,40.89507184586469
426,-73.73037960950572,40.65493073570193
427,-74.1251038051522,40.59160147500201
428,-73.86351166408646,40.76552991137446
429,-74.02231585936693,40.68381718666103
430,-73.98179501951587,40.71989207962039
431,-73.73842335166752,40.65922392386903
432,-74.01063218925664,40.6113046325395
433,-73.8696055991135,40.72101897681005
434,-73.91919966404373,40.67593696244586
435,-74.01310699456774,40.71223233508671
436,-73.96078991044523,40.583092738881774
437,-73.93711462180066,40.79046187513847
438,-73.84249589372031,40.68034674234033
439,-73.89859773147737,40.8601344276355
440,-73.92056949625628,40.71471555168186
441,-73.8994438180365,40.85918206481119
442,-73.92940325065715,40.76810531202731
443,-74.00244443458097,40.75063600526734
444,-73.76677179226897,40.76701602075482
445,-74.10814259145637,40.642350059628754
446,-73.99289573234127,40.68205358730303
447,-73.9460282297127,40.82587430290648
448,-73.9744964135127,40.63477900194718
449,-73.7258160973674,40.73958849270437
450,-73.9974095150322,40.65338775252509
451,-73.92393884056389,40.62857796020639
452,-73.8095793069494,40.75070256782023
453,-73.82580176259052,40.84016620993237
454,-73.95578602524263,40.70992301435663
455,-74.01598574536193,40.70311907101335
456,-73.95100902662205,40.76840740725428
457,-74.0002270956775,40.718528782197765
458,-73.965405076237,40.7521828331296
459,-73.78886741446534,40.67912723526423
460,-74.20071034551721,40.538960286301354
461,-73.94607314080184,40.60391455409238
462,-74.01058303110587,40.67141505483079
463,-74.01220663078423,40.72176798378832
464,-73.95977497292789,40.58110463022711
465,-73.91612031309666,40.75735730882445
466,-73.90249959991277,40.68413640374772
467,-74.00198818239427,40.70588332548813
468,-73.76520399548306,40.71540102316745
469,-73.95961550527069,40.613300512228896
470,-74.14670429974575,40.60843892569204
471,-74.09134253500483,40.60237243462957
472,-73.95058658335064,40.785257155242824
473,-73.93740098686601,40.750675118772776
474,-73.96512370968635,40.67085448064501
475,-73.77311719908161,40.67633728645814
476,-73.88605360426011,40.650286505952764
477,-73.80784479804848,40.69054638544798
478,-73.74575969782943,40.67741099689372
479,-73.9821975682005,40.76723469248929
480,-73.76635265390313,40.63258025928232
481,-73.94993725490068,40.72722196476948
482,-74.21795123375865,40.55138708373995
483,-73.92259122424944,40.78808205620925
484,-73.95607014533707,40.70950593471391
485,-73.97200821374445,40.64760671469569
486,-73.98365000552154,40.59512937976494
487,-73.95811254262708,40.66327957880551
488,-73.90258092843678,40.82937144840757
489,-73.91470966572324,40.6962132575658
490,-73.77679597057384,40.78729428239585
491,-73.81936888143966,40.74963100141918
492,-73.98324360283986,40.65442087064834
493,-73.999021010118,40.673608363824435
494,-74.00437840549618,40.730417919195645
495,-73.90368564305123,40.6902163392137
496,-73.82245048652733,40.84409003799333
497,-73.9343322911981,40.84664376888077
498,-73.94153631356632,40.77003795097654
499,-73.84842670131334,40.74805103005885
500,-73.98984225019836,40.763462652927366
501,-73.99953331442268,40.662449374461126
502,-73.8059597274994,40.71427252139159
503,-73.82489416373768,40.67906738469589
504,-74.00168885466945,40.72052794339679
505,-73.99706433089133,40.592542316731446
506,-73.88155634935318,40.75023139227273
507,-73.81374059266814,40.75855421621062
508,-73.96877427507954,40.694773188912585
509,-73.82923279155727,40.67171927062186
510,-73.95770437786562,40.753720894697686
511,-73.89128936622109,40.83760733540219
512,-73.92414040487961,40.777345655259076
513,-73.89394930211493,40.84081456028618
514,-73.8773195455936,40.76777254438652
515,-73.9775191127721,40.79545781092
516,-73.96808159136019,40.68323605995461
517,-73.98741907964015,40.67736685925982
518,-73.96537490891168,40.762794530640775
519,-73.966712646903,40.80202553652347
520,-74.2063907272234,40.536688777278236
521,-74.13335307142198,40.55121783096059
522,-73.85835337634026,40.84994096731468
523,-73.9495041979321,40.7605782392676
524,-73.88788657778741,40.8755629446577
525,-73.98779572064875,40.774342716510866
526,-73.97761905739715,40.752381086774406
527,-73.886796397491,40.84126891480631
528,-73.77078901877066,40.74840243205943
529,-73.87135954186824,40.84917279612497
530,-73.82944827822152,40.72680463903016
531,-73.92661865847262,40.646677830718325
532,-73.90662449359166,40.866416355249946
533,-73.95078321216485,40.713108494609116
534,-74.04059712469846,40.69769200203221
535,-73.95956643062573,40.64880134936366
536,-73.8587320127568,40.834674688204636
537,-73.98611950758075,40.67494672576541
538,-73.85942300153698,40.84833324544652
539,-73.95732689415536,40.66622198489743
540,-73.89072960029966,40.853951833299604
541,-73.87437145288783,40.828213980398104
542,-73.86336346073986,40.71654845003992
543,-73.89294278733523,40.727117263819736
544,-73.9508531106258,40.69476312530418
545,-74.01140576832233,40.72681242333423
546,-73.96541984698995,40.799729678312396
547,-73.86700358367966,40.851123272623504
548,-74.10525162401692,40.553439969616974
549,-73.77890623066888,40.727565802661076
550,-73.91543564167263,40.834692374803225
551,-73.75804913644663,40.70379213026569
552,-74.06400364639727,40.61201143279439
553,-73.81355370812568,40.72634073149419
554,-73.90002948455482,40.67074922183561
555,-73.83814171392504,40.768592314441165
556,-73.95110607248934,40.578039573190686
557,-73.98370865951378,40.69711063083823
558,-73.95355397640735,40.76802659303554
559,-73.8599199525214,40.65337736860226
560,-73.97004167388747,40.74845420790452
561,-73.95896608545426,40.62563842724446
562,-74.07801548363939,40.589532171323285
563,-74.15663703308047,40.62890542803698
564,-73.8740669183584,40.87540911008363
565,-74.22918788885724,40.504527869000015
566,-74.23050801373381,40.54357429715797
567,-73.8768193707221,40.837721529993004
568,-73.84107431209857,40.759498678698215
569,-73.9777804487797,40.65942813469895
570,-73.95797845645313,40.680376991792755
571,-74.24689314456691,40.503618207608554
572,-73.98391776131204,40.72445842000138
573,-73.87183369921352,40.87622514110428
574,-73.97434175139462,40.753219538399634
575,-73.73384548111814,40.720056933967946
576,-73.90204662910371,40.88685525292897
577,-73.86416972747914,40.70801407736257
578,-73.92812575029036,40.83781015458065
579,-73.8173647778614,40.83642174946541
580,-73.87654062065039,40.87419738084561
581,-73.94667162921445,40.609690228941865
582,-73.96731460844467,40.793822485572655
583,-73.97638251564831,40.78781011988178
584,-73.81678332351792,40.611557511806076
585,-73.94839215391126,40.78422766682121
586,-73.96298516917568,40.71411850427828
587,-73.87047643349136,40.64696046508805
588,-73.90643955023346,40.74471742743718
589,-74.10956274723125,40.55228772926939
590,-73.99693157053831,40.690313174623
591,-73.91574002237795,40.669144229751645
592,-73.75880384519525,40.60668033999096
593,-73.91988536243272,40.66094669102388
594,-73.88806435251112,40.789082973554436
595,-73.92486949257815,40.83084738641296
596,-73.97470900354794,40.69119103100143
597,-74.02468594871469,40.644038488195015
598,-73.98714086546137,40.759525720253116
599,-73.90602618508603,40.75101439593721
600,-73.97244156208669,40.74872078188802
601,-73.88481774300327,40.86213807619739
602,-73.82263754837136,40.59557010491462
603,-73.82841662836451,40.86321994581882
604,-73.90581435624924,40.89637327464548
605,-74.01393271090726,40.70351147762857
606,-73.96469872392245,40.60070782845909
607,-73.94507170329877,40.794970570176076
608,-73.86349644418107,40.5722908905983
609,-73.71790683027864,40.73866530356125
610,-73.85568226275471,40.78580195943775
611,-73.95083552945505,40.777072667457276
612,-73.94085755329479,40.77153241790462
613,-73.76019980508912,40.67466129743011
614,-73.99562899256048,40.642688501822036
615,-73.87595124886174,40.6848298882387
616,-73.9777134123345,40.776891591680794
617,-73.74254578115243,40.67904732548601
618,-73.86088442885264,40.76431098745773
619,-73.87131926369557,40.832270526042336
620,-74.00055444363612,40.72820399169479
621,-74.15535003478762,40.61922400629147
622,-73.85772831268609,40.616477292199924
623,-73.97133680046464,40.67699098432634
624,-73.96499687957551,40.62048589302664
625,-73.85864479123028,40.874218630685085
626,-73.78317981288288,40.85544185952252
627,-74.0858219087605,40.599224911197986
628,-74.0135224610441,40.7054151483895
629,-73.78335905915759,40.7616130912334
630,-73.91892817372664,40.74072234286789
631,-73.8539885872525,40.90681852588406
632,-73.79387958001706,40.72492388353069
633,-73.88317185748133,40.64937016401224
634,-73.96562425162686,40.77776766920001
635,-73.90806536949843,40.87544667702572
636,-73.98717739814157,40.678164026252986
637,-74.04479487062933,40.689578237228524
638,-74.1387636179198,40.585263909624324
639,-73.93026342563834,40.725296312357465
640,-73.81919610165717,40.770304658720086
641,-74.00097729340546,40.74478542682967
642,-73.85768938563626,40.67473401957879
643,-73.90979781987039,40.873410339066346
644,-74.00704742619523,40.735996888004536
645,-73.97347260032247,40.690787366608475
646,-73.9846126758444,40.71385538666666
647,-73.90043111700274,40.68465823254032
648,-73.83619623011508,40.829790824945114
649,-73.96020102509883,40.662498764246884
650,-73.96922668811905,40.74854304276335
651,-73.97375160423258,40.74823829050389
652,-73.88488892571782,40.711501668660446
653,-73.8573579278546,40.624940193243525
654,-73.83676220797685,40.75434501151251
655,-73.70559821820983,40.74022443854184
656,-73.9991224574181,40.71065537717539
657,-73.75221035689886,40.719573683255916
658,-73.94449310063884,40.850318942029034
659,-73.90334928546586,40.72111603163421
660,-73.9597362397219,40.76832253321787
661,-73.98840136023209,40.743407884121325
662,-73.99617112928135,40.62488092056264
663,-73.73061083956713,40.76243344576213
664,-74.12438527071123,40.55214563456747
665,-73.88957210212199,40.85797664564076
666,-73.83472353101124,40.856530415982164
667,-74.09063166249534,40.62594535563503
668,-73.97365123421926,40.79321125787726
669,-73.97186849253747,40.78466290759938
670,-74.1898763721821,40.54423372133831
671,-73.7503317275654,40.70255644426441
672,-74.00665995942165,40.70967164273418
673,-73.8908835722819,40.83591424762625
674,-73.8983751676154,40.66550230814428
675,-74.00687779451276,40.687523205775605
676,-73.97796521813923,40.62951646209853
677,-73.8149392673906,40.73849213489949
678,-73.84741582348461,40.753432571272796
679,-73.84197891017132,40.66743342509723
680,-73.97898664879898,40.71087756906335
681,-74.00187175352185,40.71993664573573
682,-73.75045421208686,40.688189676459075
683,-73.87072035552336,40.83678708672978
684,-73.82526823987483,40.78603290861273
685,-73.98000525006461,40.596824339081245
686,-73.85235047655662,40.75198795646419
687,-73.98349731800671,40.683278453918625
688,-73.89612239660768,40.68977688350716
689,-73.84141752740081,40.862533626491505
690,-73.85916623468351,40.86127848750874
691,-73.83589660153102,40.84864977197028
692,-73.86261070238182,40.889888297469405
693,-73.9050244468618,40.873830144527936
694,-73.85588573658622,40.70621651235353
695,-73.95699104435823,40.753103295896956
696,-73.91656405740773,40.73050456163052
697,-74.01952696238854,40.689977348427504
698,-73.99968563333455,40.642426848970466
699,-73.89640009573849,40.880948566243596
700,-73.9789799475005,40.63723437377078
701,-73.96752398320314,40.61830320178973
702,-73.86030888327616,40.83672252312409
703,-74.17214388558482,40.555263937255205
704,-73.98984921570846,40.70043857825634
705,-73.99641802308207,40.67778232207243
706,-73.84055458590778,40.681187340824344
707,-74.10953464526855,40.64499595885474
708,-73.99114903705463,40.674366778637854
709,-73.94007807351434,40.70095742582943
710,-73.7978931397584,40.75586463666513
711,-73.94758784150685,40.63734010036635
712,-73.8825944513168,40.66491370736842
713,-74.09779973033105,40.61189356126285
714,-73.85132732755368,40.872313273432745
715,-73.98729589261883,40.75898491071939
716,-74.20572141566859,40.5251394057793
717,-73.79014846081661,40.78301400537952
718,-74.12885176791353,40.60536092564913
719,-73.95527388674034,40.64392984025595
720,-73.85588193352764,40.890164358188606
721,-73.89448060476282,40.702554352595605
722,-74.12424889032391,40.545699752201614
723,-73.8681967184393,40.695854976492875
724,-73.98677361441392,40.76305731289028
725,-74.00790266615107,40.71194534570193
726,-73.9524039139868,40.710943447964006
727,-74.22018472194117,40.50574422242337
728,-73.94524768745319,40.78631166023742
729,-73.92993624328983,40.705494759217714
730,-74.09041347107804,40.5716574981898
731,-73.76707420227739,40.70830757584025
732,-73.88093587650548,40.807192847548954
733,-73.75084342749442,40.64328608928975
734,-73.80299239425528,40.607666807264934
735,-73.92116463375436,40.74347552890435
736,-73.96708318523642,40.66782743984634
